artists,spotify_id,monthly_listeners
Sigiswald Kuijken,6bOaVLF9coFqrdZY4l4pWy,25200
Flanders Opera,5dp4zECVSuC4kUWhhbjQH7,306
Helmut Wildhaber,0HOXr0IFWzI2FnBnCirXpu,853
Krisztina Laki,099mSIhGGBLZnSWiAqh0tu,4600
La Petite Bande,2lRoRG1RLZvweoEVIAPmka,18900
Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,1400000
Miriam K. Smith,5NsHt5jHDTUptze3fWcu6S,220
Sandra Wright Shen,7r3Nwmb474uieVVldowTQE,132
Gustav Djupsjöbacka,6jEjWkIKuUxqcnJtrw1FRN,112
Tom Krause,0uRyoGMnJfoX8u1vDScXkk,80700
Peter Lika,6W0OkcG0lOZPd5Dvc9xeaI,1500
The Choir Of The Flanders Opera,6NrD7NPOfXuDq3DeSea1ZN,10
Hilary Hahn,5JdT0LYJdlPbTC58p60WTX,525800
Orchestre Philharmonique de Radio France,2Mwa328GasJUju1YNDLSXd,193000
Mikko Franck,4NDdDDmlbZ0CNT7rxKUPGq,9300
Georges Bizet,2D7RkvtKKb6E5UmbjQM1Jd,1800000
Francesco Verzillo,4KIzD1FO3joHeXSitBPj5w,3
Danilo Dellepiane,31XL6wkRAyX8ox1VpLrJXL,3
Manuel Blanco,691xsqiV4USVWoUkz0LnHg,0
Josep Pons,1TlFTSPL1hXKUTjHIqqFvV,30000
Orquesta Nacional De España,2fjrtbDUXoUeZBoAL8ry0P,25800
Tushar Dutta,11vTT0rd9WX1xFvx0Ae4mA,16800
Trishit,2BvMKEoAXfMbaM4a7FuKzW,0
Supratik Das,4NwftYPRUGSTZycjGcL0Yw,29600
Roompa,73enfxLgPKJNB90DdlrJGA,1600
Pradyot De,4zwY2BBYgSRXCrmCdmBY3s,39
Malladi Brothers,1HzMZZ1AoBExWHVbsDSXgI,2500
Altamash Faridi,38IHJBGBuaYXHEkIQd4DtF,12300000
Antra Mitra,1LCoUOgtZvQKy1D4Q1CDmN,14400
Prasad Sawkar,0PQaS1hnfOnp9IBQc0qt08,20400
Sangeetha Katti,20K7c4KKuOy98zaujRNNTg,526600
Philippe Entremont,4x2fCu6MNErew0pb64yOBO,1600000
Kathryn Stott,7JmDqds7Y1LRSWZVM8e0Og,1500000
Arcangelo Corelli,5dmMpIyAVaH6b9FLFgWPrF,259600
Philadelphia Orchestra,6tdexW8bZTG8NgOFUCYQn1,1300000
Eugene Ormandy,3naY4Tq98GRh9K8xOsINyv,542700
Thomas Brandis,3QfwNwowTadJWTHU8R2G60,18100
Emil Maas,07Mhm295Bi31K1cnwZMpNR,8400
Ottomar Borwitzky,7s7mJ4NrJc1XcWWblPVgaH,18600
Waldemar Döling,5YKhjeMVBdWAOKxkMV83fO,2400
Wolfgang Meyer,2SuezTKxIOTLrrVOVFlPfH,68000
Bade Ghulam Ali Khan,66vrmYfYjnbimFfeICtiRO,41400
Gundecha Brothers,2CLs9jwuEzEqyjX3YG91PF,10800
Shivkumar Sharma,3ehCEIDusX13qf207bFKGS,39700
Lalgudi G. Jayaraman,3H1Wru3lkInKnL3yIvnzrF,8500
Sanjeev Abhyankar,70napPWBnaiRereRVDhyB1,109700
T. M. Krishna,46SVKeOGxlqIAzE0BKXQWM,19400
Elliott Jacqués,,
Rajhesh Vaidhya,4ymxXOXgxZVu5dDot8oXuL,27900
R. D. Burman,2JSYASbWU5Y0fVpts3Eq7g,15900000
Bombay Sisters,3NV4Xf5qhdS0a7dd7E0RnF,104800
Sudha Ragunathan,1wnVXMMfv0OElONAKrIS1r,1700000
Ram Narayan,1PLrw4LgEWD2tFlAfnCWND,5500
Suresh Talwalkar,61TBwoNacct3xrgHpQrP1r,785
François Auboux,1Ee5Px6NebIUIl4SqqL9lG,0
Mambalam Sisters,7BeUVblb8JKctsmtZWCsOl,145900
Jidnesh Vaze,5PanIH5bWrXzrNanCo30Fh,5300
Alena Cherny,5kgAnLGI2biBHvY7hDsF7P,389500
Martin Jones,1VzJXXVXsYbEK773GWSoND,715900
André Previn,2tfWguHr2nj4e8KXLKciVq,1900000
Kent Nagano,3JzgNB1Kzlc17zuSzrC51x,217900
Andrew Wan,5uzHTiIlBm52CfvHki0BXF,172200
Michael Harrison,53m8Ry0RyMlCc47U90tahc,142
Duke Ellington,4F7Q5NV6h5TSwCainz8S5A,1900000
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,2500000
Arvo Pärt,2P6ygesd9xg5DPOBnda2jg,672400
Franz Schindelbeck,08ijqN6rMXf6iYbzgu4z4v,159
Die 12 Cellisten der Berliner Philharmoniker,3YZqGxNBOlhhAETu2LrNB7,106900
Jeremy Backhouse,53briF9i45bOTMyBWWkmzy,5700
John Keys,5zkmOYaXiNHBKxKnnd1rvl,19000
Vasari Singers,2QInYkK0ys9Uj6aa0n8XFx,7200
Gustav Mahler,2ANtgfhQkKpsW6EYSDqldz,1100000
Peter Seiffert,5CG2w6xFi8rQeP22GNMLrn,2200
Thomas Hampson,6pxEWWaFpWFJGEZK6dOzsF,26700
City Of Birmingham Symphony Orchestra,6wuudWq7XpVutoFp4bsVDo,220000
Bhai Nirmal Singh,50syQHChFy2qMUdBUo8N8c,81400
Sonu Nigam,1dVygo6tRFXC8CSWURQJq2,26800000
Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,18100000
Puneet Sikka,4X0Rc9YhCA9DBeVt3r86hC,587
Harbhajan Mann,6NhiWVGtq25QmacOUbTXKf,424600
Master Saleem,0BEr6nvOOHQMy53md08n9Y,1900000
Roop Kumar Rathod,03SZmfKAgYRQKUwy0EoJUa,17500000
Bhupinder Singh,4FMGD43a8aLM0LRKXDSXne,1100000
Sapna Mukherjee,2ME9akyjf2IaOM5DLTqHUS,3300000
Harshdeep Kaur,3xU8YsNNkmWSPewlB18NUz,11400000
Ishwanik Kaur,08r9sn4OL8oHiUoxEL8qSH,587
Jiya Wadkar,7J1echNVnHVyYfqGIHWXvd,591
Tej Boodardekar,6hnjgzi5upxtDKaypsEmum,587
Sukhjit Singh,2spaaDhqwg0S8YKfPVqac9,2000
Manjit Singh,4K19YjsKp6V9as1DL2B85V,2100
Uttam Singh,0AWYFpUfZxzxKUgN5k0GrQ,4000000
Begum Akhtar,2s5kwiBL19Iw2PnrJ6vYDf,102900
Purbayan Chatterjee,7cOq32s7XaaDAgYnMp7aPW,64800
Kaushiki Chakraborty,4qWXi8Qj92dQOEJihdVqjI,75400
Yogesh Samsi,0w1T6iC8PeJnmb118ywMck,4700
Nana Ou-Yang,22JbAaWA5Abf5esf6N4PHY,185100
S. Sowmya,1dqRsc8t8CsSAy4MDUXPAw,36600
Kishori Amonkar,0tLjWOxzh42O8gr0nFzv45,46600
Kristoffer Wallin,0mn754DaAJCH4nYkvB3IzT,143500
Hariprasad Chaurasia,7CozfB3IEACZpAelpwkUon,94900
Arpita Chatterjee,2tTjyBVsDVEW9vLkNP7idm,45600
Igor Levit,0japPUWMmW3gxqjSB1VEVL,820800
Sirkazhi G. Sivachidambaram,2qiqvIseQQw7vvb8STzQEA,210100
Michael Forster,0TORlmlTHaneG9k4nWPn0V,246300
The Piano Lover,4oNnOHeDAsXkVzum3RNnTv,39400
Jayateerth Mevundi,19luQMYXotZTdx8PzWOmST,32400
Florian Christl,4yanWaefFUJnIUV0aITdvV,1000000
Bickram Ghosh,5OKmLebAGFQrReDP0cS5GA,77700
Kala Ramnath,6otXkyqbgdA8w0xKTw8JLQ,24800
M. L. Vasanthakumari,57qJi2vBiYuUKAxPzhcreL,16900
M. K. Thyagaraja Bhagavathar,64LJVsjBP6bkbacv9SmepY,15200
Lisa Beckley,1as94BCaGCiokfZjnS26MW,24400
Elena Filipova,0teBSkQ1Hp3Zw2rmfp1ZRT,30200
Magdaléna Hajóssyová,6HVRP4tBi40K1Cw1ZPkhtD,925200
Peter Mikulas,59vBfT1r5y1VZ2XhXg2ixg,949700
Michel Piquemal,3NbsF5A8yWeNRdypH3AeKB,25200
Gloria Scalchi,3jYv3ldYxV0I5HwUDNGzPo,30100
Michel Piquemal Vocal Ensemble,4cM1V4pK277kGJn2bqp3to,22800
Hungarian State Opera Chorus,0rSz4XGJJJMaBCXViWTDWc,43800
Oxford Schola Cantorum,4n3fkOerBLaJCA9gRXcUMB,32800
Slovak Philharmonic Chorus,5x7Kp2knfxL9XwzQmmHc6P,1000000
Hungarian State Opera Orchestra,6rLUj0kWUXAEbz26rtS9wO,59000
Orchestre De La Cite,6vfolayguXSXvi0ixntvGU,20500
Oxford Camerata,1r5Se2Ts0fmLzFreCTOy2I,85400
Slovak Philharmonic,2rfkmr5WzRN9D9gAfb2ycd,192000
London Mozart Players,1sylrdKARMDYTJbs8IPWGy,876100
Howard Shelley,3pxt6077A2xXBAgMrgHRPg,770900
Antal Doráti,3kBrUZAp2FVhkN5bcTu0QL,281700
Ottorino Respighi,7KkUirCiJZhgRN3NbgG98L,493900
Paavo Järvi,3V9McxlPI0G2RmkU0DhYGO,264400
Estonian National Symphony Orchestra,3wnm0pkc0sPfV7UI2xlZlW,27300
Richard Wagner,1C1x4MVkql8AiABuTw6DgE,899800
Otto Klemperer,2ljDHW0zt90SrHDwjVIGXs,24000
Christoph Willibald Gluck,7vfydQ0nVBVgJ0ajs8EtRM,734200
Silvia Colloca,6M89CUZBEnlqaXs7xDtN5O,820
Van-Anh Nguyen,4yWz7f8lbTWD2qgsqk6dsF,23000
Henry Purcell,3tMLo1k3iUo82coMLWXzxq,676100
Eugénie Lefebvre,03IwiX58gSZqR6GQc3ido6,478
Ensemble Leviathan,0Mr9ceGLtKNN8kjgJ6dx6E,319
Lucile Tessier,0EQrNbyTCjNIBndXL0n7fN,319
Shobha Gurtu,2pVsOUtP8afxsCQHO8wHiF,21700
K. B. Sundarambal,03SKVbVxXGyhpkddYdOEt4,51600
Bhuvanesh Komkali,5wqAPDVFT5PhC2RZiA53zB,13600
Josh Kramer,2stOL2fH4SxcTNg7RXo9AG,175400
Vidya Shah,4xxHMnhHrKGM2yRUhS5gga,60800
Pithukuli Murugadas,31wN4fPaN59PRJUBhi7yhk,12400
Sikkil Vadivel,7gPLmSRaqU8SKI9uPiogbQ,3100
T.S. Vasudeva Rao,5FvleFPAvtIW0BKvz0SyBd,7000
Sanjay Subrahmanyan,3Q215HSlFN5mIwiwgAiLu8,39800
Sreevalsan J. Menon,0UvzPNyXaFZtBvI6SCUUtk,52500
Rani Varma,5jhC9ILkk6W1dFii7HbIVC,60900
Adrian Chandler,7qJsLLT3iv2Uc0XbpnmEKz,840100
La Serenissima,15PIcAgtP1zCipRK3sniUN,841300
Kedar Pandit,3vZMa9tWbeSYpQYhGRKHws,97300
Michael Finnissy,2tsOm9CPRD4SbZagsqAhj4,392300
Academy of Ancient Music,60adCptqwRkANTtVja0bvf,886100
Luke Woodapple,2KNwx5UTputMUl54ggtPpK,189400
Karlheinz Zoeller,3hWZ5HYXvAJf8ZS9KkFYtn,69900
Niccolò Paganini,39FC9x5PaTNYHp5hwlaY4q,1000000
Salvatore Accardo,4J806QjdyKrK4guMFMRzKc,267500
Jean-Philippe Rameau,4JSWO1Pf2zV991fq64uAce,776800
Gioachino Rossini,0roWUeP7Ac4yK4VN6L2gF4,1200000
Orchestra del Teatro Comunale di Bologna,1lSYYojBSSgq0bgJ3vQErg,329300
Giuseppe Patanè,5ZJ9PMKBpN56YhrhFzAR5o,98800
Kumari Shweta Pandit,3RKAD9fJWcgybsPXhcBhhK,43
Sarah Watson,3pyGXjDKAt3czGsh7vxkT0,381700
Mao Fujita,1jN4Xmeo6upsAer2hRZhrl,516500
George Gershwin,1YuknfkSYTTbolRpwZBOv4,578900
Nick Russoniello,6YnuW4oumIAiWitoelN3sI,10
The Golden Age Quartet,7eEnZCdRpNU45rI4vhKqtn,131
I Musici,5TYM4xzvG2OuZafhTEuAHX,241300
Pina Carmirelli,6U8Jv7oc7hXN7HDIOaKz6r,82600
Danielle Laval,1Vl0ohJ9vjZK2qwmHZqjvz,30800
Ingrid Haebler,7GH65UbP1uRY9HtNvq4R9Y,122300
Gürzenich Orchestra Köln,,
Günter Wand,5r6BbRI2QTDC9dv4rkSgCP,29900
Jan Lisiecki,0iZW6hAah0wPk6gOZCGcmy,481800
Wiener Mozart Ensemble,27zl06rdQgcsNFqdPmhmot,12200
Willi Boskovsky,0KE7MPlNGYZugOqQngcqQV,206800
Concerto Köln,6dxdut9Mhu7r7SM9HZB5Ob,237500
Anton Steck,1TEaO9h5h0PoR8uTbnlMQZ,7400
Heinz Holliger,1td0Lqu4V2wiTnvmrHzDkW,70000
Hermann Baumann,4tBIGSfQ2jUnapXsvA7EEt,8400
Michel Gasciarrino,0x5UVc2pOs5pgw2WF2bvbV,1100
Henk Guldemond,1sjf3DnBJUKqV446IjttrS,1100
Orlando Quartet,4O44c8bI3CMBhkYgClyYUY,3800
Arthur Grumiaux,0DfXBLdnI4KVzyNua2rZ8Q,39100
Walter Klien,2OQorEVvzvGCM4J4PHa6di,21800
Franz Schessl,41HsFE8nskVld3I3fi6b1V,124
Andreas Röhn,3fogaYCver1teKoyOEMdYW,3200
Yang Wen Sinn,5rSyNuX5ResQHc5Spn4NlI,121
Gérard Poulet,3jj9y3dcosBtZXO9d7JYFq,2300
Blandine Verlet,4UxZ2IJjJ0zDgjJVk2EljJ,4100
Erik Smith,3ZK3VXyLRpY5dy40nlCDH0,225
Stuttgarter Kammerorchester,24FP6WNu1LQsMt1pzgdX4y,0
Karl Münchinger,2nhApVkD1mcbeH3ubJHiGg,129100
Academy of St. Martin in the Fields Chamber Ensemble,0GxmtPx1WpArjSIVPjn7Xo,2300
Wiener Symphoniker,6XZxFuZaBnZBngpxbut80O,251500
Christoph von Dohnányi,00Z7CY1UMeGccawHXlZ6Zd,54900
Sir Colin Davis,0TrG2LSot4KhaXqdf5K2zE,313800
Ludwig Hoffmann,5pMdgZxvIoV1XsvkM0ISGN,77000
Natalie Zhu,6wTycbcXniJwwz1SfhpSns,111300
Mitsuko Uchida,606pshIhidPHebEaDWSXDe,337100
Cleveland Orchestra,4PbricD5D8x9Fi8kzwhkbN,0
Claire-Marie Le Guay,4GNerwj0fOY3APF8NjMuQg,6000
Isabelle van Keulen,2CmmI8FKwKlv9SRUEYwXw6,8700
Ronald Brautigam,362GV7hdgLf9AHDE9l0zyn,12100
András Schiff,24K6LTZFqBAvKsorwK0iXd,428300
New Philharmonia Orchestra,11vpC3XmFb1LIP2ugl96lZ,115100
Werner Ehrhardt,4WXwM0GBirDxTJA6zngdfz,111700
Hagen Quartett,4301XXSbiO4YrZZcuyktbB,32100
Florian Birsak,4fkSXOxBkDImKYsa9DSk4G,2100
Karl-Heinz Steffens,6JNtfG8zqLa0I2cKnGl8OF,8500
Werner Mittelbach,0kTlDAoONn2cmTkV21c0y9,3000
Reinhold Helbich,1QZJYPr14vJUGoe7Y4xvZd,2900
Kenneth Sillito,3LWOprjaIQRb29ZtSOfFKO,23700
Members of the Netherlands Wind Ensemble,3dTZyVAgVRWA4rrZBxu3aT,2
Werner Herbers,2sPT5JRD6G3e1Ux78sVkf6,1100
Carlo Ravelli,307lUrl8dA15nPm9gSRQ3t,809
Hans Mossel,5Cs9gt6xOTrIG2jVWv8noV,795
Hens Otter,0RosGrjnjdYZ86XArXrLIJ,795
Joep Terwey,1lbeDuJDKKTHmOvrqawDNt,903
Kees Olthuis,7ERCT0VD1ARzsaKWPmhJLA,904
Iman Soeteman,2VyabXtkEQgULmXVGcAIA6,1600
Jan Peeters,17HnpCmvU3ApXHlXwPRL12,1600
Hans Krul,6EYTabFtz2TirzWq3ZQldv,809
Witold Rowicki,3dxW3ddXhprOEgMA8luTZz,2000
Raphael Pichon,7ANQphrf7E3r6dwst8oMbr,42500
Sabine Devieilhe,4f0pCOjszoLjd2Tr4SmUjH,97600
Ensemble Pygmalion,3iwUaQrP1mJFvC9waHuV4S,41500
Alceo Galliera,4vkGRuqbcBXgDF2fkfLlNo,12400
Yvonne Loriod,0WyMN3Wn0hKteagEoJp3dH,7600
Orchestre Du Domaine Musical,6QDo0yMNb8SWP2qGqTf7eJ,261
Pierre Boulez,2prZJWfQMnIgwUKxKcBxH7,426100
Jacques-Francis Manzone,0mWe6M7KmBGhQN4Dvl3Djt,257
Paul Julien,793e2atoM95BvzX9ZsBPHJ,22
Désiré N'Kaoua,0aTuiTs00qIS6fZ09yLt7d,243
Scottish Chamber Orchestra,45y5kS0Nhm3v7Do6W5dbcS,84400
Sir Charles Mackerras,1iyvtzGjtuQa1I5UGpzk6l,295500
Alicia de Larrocha,08yT4NXiwN4HvaayEo72sm,72900
Richard Fuller,1tD5a9zwgU66STLEYe9pHD,1900
Holliger Wind Ensemble,1AkECB0lAXUvLJmroDz72G,1400
Rolando Villazón,3BbwO46TU61EPYFcC9l9Lq,102700
Adam Plachetka,1KitbdmteY6xAmpTuamouO,10200
Alessandro Corbelli,0pGnh4HFJGMRsps26YwFye,24300
Yannick Nézet-Séguin,5ZGyCOrODWwaVtLSDjayl5,757300
Netherlands Wind Ensemble,0uI46Ri530txnaB89NNmYz,3700
Stephen Kovacevich,3Tsq7oTvga9K2osAf6vArw,111000
Mozarteum Orchestra Salzburg,7m5yQHpGKbm9YHcUdrZElN,166600
Leopold Hager,4HumAOOMTRnq7Vb1osyeX9,15000
Radio-Symphonie-Orchester Berlin,235Oup74vDDcxP5z1kmmxX,4900
Ferenc Fricsay,0BjUTtTzgWxoQkbGjz4NmZ,66400
Peter Maag,5bBulPVoQuw4lzargujOvI,67300
Capella Academica Wien,27SQHK4Y2VCsrfq5Trh9cD,727
Eduard Melkus,3QBcGLYJBozjdyzeXlPPJ5,7700
Quartetto Italiano,0Sa1iJBa3qhiBZOjjPrXDQ,10300
Maria João Pires,1hRLlo7ZGxEmc0ztMOKurs,454300
Christopher Hogwood,0vBafEFOLXtq5mZuhMgsyL,345700
RIAS Symphony Orchestra Berlin,53ph7h0Lmvy5KbOV8syYwN,0
Thomas Trotter,1944DkTaJnTMQNXiUVwxPf,2600
Giuseppe Greco,2k6E746VvyyN2CcmkWKc7S,656
Sarband,1sNdkV7MK3BycEZ92cfly1,4700
Vladimir Ivanoff,6LzgNsUl2xNg4hSqRME0bz,655
Francesco Piemontesi,1snFy8CL2AGHTrQiWcvQR2,20000
Staatskapelle Dresden,3Vfvyx6OouTxYU3emXonW7,300000
Joachim Olszewski,7fDmG1t13AhovrGIb5iv4K,194
Erich Leinsdorf,4WAWF88jefCusmHVGL0qem,25700
Richard Galliano,6yXri0y0q95UDiAyLzTM1y,93700
Michael Wessel,7eXVdSVyKuttfW6QHw07tJ,40
Edo de Waart,6ZI0A8Ffc8are1mphRfpVl,59500
London Wind Soloists,5ORbFUIUxvT0ChIV526S9D,1300
Jack Brymer,27BeGbsWkRPd72UTvknd7i,87000
Gesaffelstein,3hteYQFiMFbJY7wS0xDymP,13600000
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,39200000
Jay Dunham,4JWZwoacJTvnATTK9BUE34,308700
Saint Punk,0oad1RRAiN1UpaOWbIB0EW,119200
ZABO,19zQevA415Jm6ThEtIwVIb,132500
Limbo Slice,5flDeddXEgK6WWsI6PZk3d,104600
KLOUD,24Hb4GKFYquK73R8mTyInu,92700
Fytch,4A18NGfdKU0HrkmvVlPO7I,146100
Max Brhon,5DxE39K4wk15NUk2c5zpeI,202200
Glee Cast,0SCbttzoZTnLFebDYmAWCm,4000000
dj Shawny,6d88nPjQLpyxi8vH3wgkrx,396700
One True God,35Of0m0cvpLYrmQ6qd5ocp,370400
Fabian Mazur,5BBBDm18Y0TCRXZggaOnZG,319500
Owl Vision,5bC2AQ49NEL0cWpev4dgnw,202100
Power Glove,0dalJaAT80lKfkZsC86lnW,696700
Roniit,09KYpkm7IEPR3nc8omKpSY,128400
Lucille Croft,270fGluVXrZVyTNECXbrsy,62100
IShowSpeed,2DZw407Bgg2Hu9E6NDgRTb,20900
Absolute Valentine,0ntJWEv4bwPUp16SabEbKM,120500
Darren Criss,3nQ59hkeciYoR6RreQL4Rv,381600
Swan Meat,20GBDDzRPgnhVRuIjkrSd6,20700
Jonathan Groff,7KkqUt65v6LMtR369OQ6FB,3700000
Linn da Quebrada,5gGBopc7iw8yLqwxfPIv3t,84400
Urias,6BXiBj4eAZsiynbcmSRHUs,597100
Alice Guél,64voDtcB8UgIPjcHeR37xN,1100
Jup do Bairro,0gfL54JIv5ufwbMZC61ZGf,110200
Danna Lisboa,4eAT912SEh1ne4GB6j6R4b,9100
Ventura Profana,5OtKmdYx2SsAzr6RjrwAip,24800
Verónica Decide Morrer,2j7BDoavQE8LmMPxZsLcvF,135
DJ Flex,6u5ThkG5DOoQCoCR2j8UIs,2700
Kyle Edwards,5zvOGQ4uW2viBHMmkyl3C2,60900
DJ Smallz 732,6GrHfxMFCXCdIhN9DrAxjK,314700
Gabriel Paris,5mC0vGi5lOCqYs53SOojs4,8000
Corvad,1uAeRH61SbagcD2W1DWjB6,26100
DJ Envy,63rJq5DaUMq2OhAnh3al79,126000
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,19900000
DJ Sliink,0t9dGS12PMZmiJiZa9vpyk,345400
Head Splitter,15nEVeIcqkAHozFdELFtrN,68200
Infraction,7qlhXQA7QMXRwHtfTcQoyJ,247300
adam&steve,2dyKpSod3qFziPKbU36zza,22100
HVDES,3koHmmPvpgZWHcVmK8AKDq,165900
sharks!,4CHSb2LD9dieuXZZRVQrnj,0
Dustycloud,5O9MafawyW4O2WhJQKXj2d,103100
Woesum,1W9H5eED8Mc5p20B2qo0Qe,74700
Yung Lean,67lytN32YpUxiSeWlKfHJ3,4900000
Daniel Deluxe,0OTY72l7CC7ynKzp6N2o5b,254700
Tenebrax,1qO2kVWrIVuccNvIKXdeMC,47100
Far Out,7aB2KbM3pphL9mU3dXbyh2,346500
Noisecream,2EiUFCnwVBJ11bHlbwBypw,82800
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,1400000
2CELLOS,6Fi8CHfO8WGtu3yO8c2Mc4,838900
DEADLIFE,6YAOorJSNGWyH8m9N7cDeX,68000
DJ Frosty,5SDMjCyEV7yNsMV0pPBoQt,2400
The Hacker,763V8ZisRsw5kCoquzKTUp,249300
Electric Youth,45YbCFM0an4hsEXMdQ4k3b,707900
Mvntana,2R1eaUL6px3ayM1FT776ki,334300
Jdub,1IfCgbuSZv64yER1NdmcPP,82
Odd Mob,4qLwtWhlhyAoQ4S9mSrDW9,4700000
Aim To Head,78tfBR026VhVUGCBiZMX06,87900
FOVOS,1ccmwHm4DPRPR12TZVWdu8,1200000
Toutant,4jToJwWL1QJ6Tgs43MRuGn,71400
Arca,4SQdUpG4f7UbkJG3cJ2Iyj,1300000
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,26600000
Vondkreistan,2bvupXXvapDzcny8NROY2C,10600
SIERRA,25WCO5tS4sXMxIfe3nIXL4,205200
Ziggy,6g4c4k3KbogVLZvFbcjrkW,113300
Aloma Steele,0Th7ebqyWRIwNfNDIkEpNX,62500
HORSKH,64HwzpdqXwxwkAWV5VEXIw,30000
ALEX,65sChHf6etCvSFdXn8NPUO,151300
THE AKUMA,20kxwZ3KtZExRwq4s9IXZW,66500
Gold Geisha,4tpDw1W5WG1Tf7puULUur5,85700
TWRK,2wo3eLY26t8AMyYuYi1pZQ,101700
EDDIE,0LgrViZrCyMgg5MfTc33bd,172300
MASTERIA,1cI5bP7j48xbopq0T3PRZO,22300
BADSISTA,0KdLlx7p42yA7aftp3dgpb,32400
3FORCE,0FHXyAFKLg02mIUpNApPgo,57800
Luísa Nascim,5j1I6HLmRd52lplPaEl6uU,2100
The Magnetic Fields,6RWjTQqILL7a1tQ0VapyLK,1500000
Kristin Chenoweth,3DgcBA7P0ji5co7Z1Gfp2Q,2200000
Eartheater,18ca9d5EU5R1AhVKPR1cm0,447600
Austin Millz,43UmVQp9qZILibJ5vHq21k,1200000
Sega Bodega,1ZvF4Sgnre3Rk2CpiNy077,222300
Wasiu,5U1eJDpMKZiQustw16e0g2,660000
Phil Gonzo,5MOUpeSR9eHImHFNg78RCU,60600
Zak Leever,52YFhvzbffRkaVJQCjFlpU,33400
Extra Terra,4wjUOQuVVl9qzSdSX1E1yU,101200
COUCOU CHLOE,5xmw3tD4MbvhA1ay1U0HEC,120900
Dark Smoke Signal,58bgh5AlgD5jEKBJlt9hs5,25100
Alexi Action,5Q3fDuVVQh3Bn8SVcIdqKw,89500
MAGNAVOLT,0rYuZn0zZhIzTLVJ9FmhSV,50500
Julian Winding,2n73yy6NNrGAo8wMDzmRax,48800
Scandroid,27qG899eLldfpYtPr3S3NJ,158600
Denise Belfon,20rSjugHQ6CwKR44JnteQf,187000
Boss in Drama,3vayFOuOTSUgqcrdoyjZWB,29900
Retroj,1Q7sV3ike1OCmPxaq1tsdO,49800
Two Shell,4mcHKwboFDmpDBQ4fiOrf3,87000
Rrodney,17DH4a7VS4JaAr2bbsWe0n,27900
C.D,709rmeAswe9n36FbeXXOFk,178
Kage,6ehv7BnQkNEh7Hqd8rRcot,33900
LexBlaze,6qfJBqhy4o6zpyuONoegri,77900
LICK,62R6OE0R9RB43aSCyzVOxs,81600
LUNA AURA,18UrIT17pqz5fG7J85iwSh,288100
LeKtriQue,2ZZE8SPVWBysGWL1pRDHEy,121600
Proxy,3KOzW9NF2ZGwYRo0KfID1R,27700
Neo Fresco,2Z7uwArjFFDPwJGujZTzlN,19300
Kingdom,1ofhNTFMyFVSs62cJWG0oj,252400
Tiara Thomas,69FykkhiqpzqeSNYRxc8BI,45100
SWARM,07OF36h5y4S6s9ckQliaj3,492400
WARGASM (UK),1NRudBLaT84LXxfsYdFMhB,501000
El Tigr3,0Z43xNK0ZhtPW2eKi1L1OP,87400
Catnapp,2W47Nby5KFaS1pdUt7qmCU,37200
Coka Cobra,6hkPxsEatcEhLl6sRPTHuC,108600
Gost,46HcJG62ky3Tj7yJpB2Qqg,111800
MXMS,385fK73L7PCt3RMlZQOu6t,43700
DJ Bake,4dPrnpHUwARi37NN9ImXwx,0
The 6ths,7HzHgQO5cFieqjoINahKkm,48400
Pepita,4dIZeMZqLu9pSUxsmItDxa,38300
DJ Tray,2SB69q91iBsQuwE7g5NqFZ,696
Teki Latex,1hJv8PCKb3M0PSHQ9UxgCa,4500
Lio,48sZWxnqspohWtxJNg7OsI,207600
Gwyneth Paltrow,4njFVSUWyxD84ur7w8Oy7h,389900
Rabit,2X3e2rDdxibDfJGv0CwS7A,5300
DreamReaper,3ymwdUUHPaNIVeWoACbiIg,44900
Bladee,2xvtxDNInKDV4AvGmjw6d1,1300000
Thaiboy Digital,3cGojc1Yu89IHXx8OeSnee,395700
Gress,3syUzJVGOFtfucBhO9icNN,46400
Vania,6h3MHimQgTrJFz3UIrXgcC,10600
KilSoSouth,7zjVVZjY5P6hvIg0gOYc8N,13800
Malibu,49OuyZuJPvCmm5I86pYUW3,54
Lazerpunk,1xFCRE0T1SELBAaxtlG5X3,70300
Bad/Love,0lJyKe4CxWOeYOV4dbAFkZ,37200
TMRRW,2T5c5IrQGkNGuQNOVJSU9y,8900
Kelvin T,5eKocRaHaAoxtdSAL1zDyT,1300
Takeem,7xfeo24u8goKQRhKRj6MP1,12800
DJ LILMAN,0IYk6BQrE0HkCOkdITNEUi,169000
DJ Wallah,3XfRXaV5OK1ekWkm8DtYyS,155
Smerz,1f8PlfSHEW6fHnILSzm8dI,865500
Fire-Toolz,7nJawFIm90c4jAQFLabc1o,13100
Sophiaaaahjkl,7otvnD5KZH9KfeMk62VqSj,112900
8901,7otvnD5KZH9KfeMk62VqSj,112900
Even As We Speak,76TkEBFTqaVNF4KWwaQudW,5200
Podeserdesligado,3UiYxofVeRJ0fFkYbdljwG,3200
